발생경찰서,지역관서,발생일시,발생일자,월,발생시간대,요일구분,경기도,고양시,덕양구,행정동,주소,발생장소,범죄수법(발생),죄명
경기고양경찰서,도래울지구대,2024-05-25 12:15:00,2024-05-25,5,12시,7-토,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 632-1번지 ,체육관,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-05-25 08:21:00,2024-05-25,5,08시,7-토,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 1000-4번지 ,상점,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-05-25 06:32:00,2024-05-25,5,06시,7-토,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 858번지 ,기타,기타(기타절도),절도
경기고양경찰서,도래울지구대,2024-05-25 05:00:00,2024-05-25,5,05시,7-토,경기,고양시,덕양구,도내동,고양시 덕양구 도내동 951번지 ,노상,,폭력
경기고양경찰서,화정지구대,2024-05-25 03:49:00,2024-05-25,5,03시,7-토,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 858번지 ,편의점,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-05-25 02:45:00,2024-05-25,5,02시,7-토,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 722-5번지 ,상점,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-05-25 00:01:00,2024-05-25,5,00시,7-토,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 592-2번지 ,일반주택,,폭력
경기고양경찰서,화정지구대,2024-05-24 23:50:00,2024-05-24,5,23시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 1098번지 ,노상,,폭력
경기고양경찰서,행신지구대,2024-05-24 22:54:00,2024-05-24,5,22시,6-금,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 849-16번지 ,노상,,폭력
경기고양경찰서,행신지구대,2024-05-24 20:35:00,2024-05-24,5,20시,6-금,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 867-4번지 ,오피스텔,강제추행,강간/강제추행
경기고양경찰서,원당지구대,2024-05-24 19:00:00,2024-05-24,5,19시,6-금,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 ,아파트,,폭력
경기고양경찰서,원당지구대,2024-05-24 19:00:00,2024-05-24,5,19시,6-금,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 571번지 ,노상,,폭력
경기고양경찰서,원당지구대,2024-05-24 19:00:00,2024-05-24,5,19시,6-금,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 571번지 ,노상,,폭력
경기고양경찰서,원당지구대,2024-05-24 19:00:00,2024-05-24,5,19시,6-금,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 571번지 ,노상,,폭력
경기고양경찰서,관산파출소,2024-05-24 18:00:00,2024-05-24,5,18시,6-금,경기,고양시,덕양구,내유동,고양시 덕양구 내유동 458-16번지 ,노상,,폭력
경기고양경찰서,신도지구대,2024-05-24 17:30:00,2024-05-24,5,17시,6-금,경기,고양시,덕양구,신원동,고양시 덕양구 신원동 597-5번지 ,노상,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-05-24 16:10:00,2024-05-24,5,16시,6-금,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 370번지 ,대형할인매장,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-05-24 11:58:00,2024-05-24,5,11시,6-금,경기,고양시,덕양구,지축동,고양시 덕양구 지축동 848번지 ,아파트,기타(기타절도),절도
경기고양경찰서,행신지구대,2024-05-24 07:00:00,2024-05-24,5,07시,6-금,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 830번지 ,전답,,폭력
경기고양경찰서,행신지구대,2024-05-24 06:30:00,2024-05-24,5,06시,6-금,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 757-2번지 ,숙박업소목욕탕,,폭력
경기고양경찰서,화정지구대,2024-05-24 03:13:00,2024-05-24,5,03시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 968-4번지 ,주차장,,폭력
경기고양경찰서,화정지구대,2024-05-24 00:00:00,2024-05-24,5,00시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 978-2번지 ,PC방,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-05-23 18:25:00,2024-05-23,5,18시,5-목,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 370번지 ,대형할인매장,상점물건채기,절도
경기고양경찰서,행신지구대,2024-05-23 18:00:00,2024-05-23,5,18시,5-목,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 739-6번지 ,노상,,폭력
경기고양경찰서,화전파출소,2024-05-23 13:21:00,2024-05-23,5,13시,5-목,경기,고양시,덕양구,현천동,고양시 덕양구 현천동 29-1번지 ,기타,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-05-23 12:08:00,2024-05-23,5,12시,5-목,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 370번지 ,대형할인매장,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-05-23 07:00:00,2024-05-23,5,07시,5-목,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 971번지 ,역광장,자전거절도,절도
경기고양경찰서,화전파출소,2024-05-23 02:00:00,2024-05-23,5,02시,5-목,경기,고양시,덕양구,현천동,고양시 덕양구 현천동 188-1번지 ,학교,강간,강간/강제추행
경기고양경찰서,행신3파출소,2024-05-23 01:40:00,2024-05-23,5,01시,5-목,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 915번지 ,노상,,폭력
경기고양경찰서,원당지구대,2024-05-22 22:00:00,2024-05-22,5,22시,4-수,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 860번지 ,아파트,,폭력
경기고양경찰서,신도지구대,2024-05-22 20:20:00,2024-05-22,5,20시,4-수,경기,고양시,덕양구,삼송동,고양시 덕양구 삼송동 30-10번지 ,노상,,폭력
경기고양경찰서,행신지구대,2024-05-22 20:00:00,2024-05-22,5,20시,4-수,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 722-9번지 ,노상,강제추행,강간/강제추행
경기고양경찰서,원당지구대,2024-05-22 19:43:00,2024-05-22,5,19시,4-수,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 501-2번지 ,은행,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-05-22 18:00:00,2024-05-22,5,18시,4-수,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 1135번지 ,아파트,자전거절도,절도
경기고양경찰서,행신3파출소,2024-05-22 09:00:00,2024-05-22,5,09시,4-수,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 789번지 ,학교,기타(약취유인),폭력
경기고양경찰서,화정지구대,2024-05-22 01:00:00,2024-05-22,5,01시,4-수,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 983-1번지 ,기타,,폭력
경기고양경찰서,화정지구대,2024-05-22 00:00:00,2024-05-22,5,00시,4-수,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 963번지 ,노상,,폭력
경기고양경찰서,도래울지구대,2024-05-21 21:29:00,2024-05-21,5,21시,3-화,경기,고양시,덕양구,도내동,고양시 덕양구 도내동 966번지 ,화장품점,기타(기타절도),절도
경기고양경찰서,관산파출소,2024-05-21 19:00:00,2024-05-21,5,19시,3-화,경기,고양시,덕양구,내유동,고양시 덕양구 내유동 ,대중식당,,폭력
경기고양경찰서,화정지구대,2024-05-21 17:12:00,2024-05-21,5,17시,3-화,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 976번지 ,슈퍼마켓,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-05-21 15:50:00,2024-05-21,5,15시,3-화,경기,고양시,덕양구,신원동,고양시 덕양구 신원동 611번지 ,기타,,폭력
경기고양경찰서,화정지구대,2024-05-21 15:09:00,2024-05-21,5,15시,3-화,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 976번지 ,슈퍼마켓,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-05-21 14:36:00,2024-05-21,5,14시,3-화,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 370번지 ,백화점,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-05-21 14:14:00,2024-05-21,5,14시,3-화,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 370번지 ,대형할인매장,기타(기타절도),절도
경기고양경찰서,화전파출소,2024-05-21 13:40:00,2024-05-21,5,13시,3-화,경기,고양시,덕양구,덕은동,고양시 덕양구 덕은동 206번지 ,대중식당,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-05-21 10:53:00,2024-05-21,5,10시,3-화,경기,고양시,덕양구,신원동,고양시 덕양구 신원동 611번지 ,기타,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-05-21 10:25:00,2024-05-21,5,10시,3-화,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 955번지 ,주차장,,폭력
경기고양경찰서,원당지구대,2024-05-21 00:30:00,2024-05-21,5,00시,3-화,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 616-1번지 ,노상,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-05-21 00:10:00,2024-05-21,5,00시,3-화,경기,고양시,덕양구,삼송동,고양시 덕양구 삼송동 332번지 ,노상,,폭력
경기고양경찰서,행신3파출소,2024-05-20 20:00:00,2024-05-20,5,20시,2-월,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 ,노상,,폭력
경기고양경찰서,화정지구대,2024-05-20 16:57:00,2024-05-20,5,16시,2-월,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 1000-4번지 ,상점,기타(기타절도),절도
경기고양경찰서,화전파출소,2024-05-20 16:33:00,2024-05-20,5,16시,2-월,경기,고양시,덕양구,향동동,고양시 덕양구 향동동 529번지 ,상점,,폭력
경기고양경찰서,신도지구대,2024-05-20 16:12:00,2024-05-20,5,16시,2-월,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 370번지 ,대형할인매장,기타(기타절도),절도
경기고양경찰서,도래울지구대,2024-05-20 13:30:00,2024-05-20,5,13시,2-월,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 186-16번지 ,기타,,폭력
경기고양경찰서,신도지구대,2024-05-20 12:00:00,2024-05-20,5,12시,2-월,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 347-1번지 ,아파트,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-05-20 07:58:00,2024-05-20,5,07시,2-월,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 886-8번지 ,상점,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-05-20 07:40:00,2024-05-20,5,07시,2-월,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 696-1번지 ,"시장,노점",기타(기타절도),절도
경기고양경찰서,행신지구대,2024-05-19 23:20:00,2024-05-19,5,23시,1-일,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 ,지하철,,폭력
경기고양경찰서,화전파출소,2024-05-19 22:30:00,2024-05-19,5,22시,1-일,경기,고양시,덕양구,화전동,고양시 덕양구 화전동 516-6번지 ,일반주택,,폭력
경기고양경찰서,화정지구대,2024-05-19 22:00:00,2024-05-19,5,22시,1-일,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 1098번지 ,노상,,폭력
경기고양경찰서,원당지구대,2024-05-19 20:10:00,2024-05-19,5,20시,1-일,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 291번지 ,기타,,폭력
경기고양경찰서,관산파출소,2024-05-19 16:51:00,2024-05-19,5,16시,1-일,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 산 88-8번지 ,노상,기타(갈취),폭력
경기고양경찰서,행신3파출소,2024-05-19 16:00:00,2024-05-19,5,16시,1-일,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 903번지 ,아파트,,폭력
경기고양경찰서,화정지구대,2024-05-19 15:20:00,2024-05-19,5,15시,1-일,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 118-47번지 ,상점,기타(기타절도),절도
경기고양경찰서,관산파출소,2024-05-19 07:30:00,2024-05-19,5,07시,1-일,경기,고양시,덕양구,내유동,고양시 덕양구 내유동 300-1번지 ,노상,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-05-19 06:30:00,2024-05-19,5,06시,1-일,경기,고양시,덕양구,신원동,고양시 덕양구 신원동 629번지 ,노상,,폭력
경기고양경찰서,원당지구대,2024-05-19 01:55:00,2024-05-19,5,01시,1-일,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 714번지 ,상점,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-05-19 00:38:00,2024-05-19,5,00시,1-일,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 983-1번지 ,기타풍속영업장,강제추행,강간/강제추행
경기고양경찰서,행신지구대,2024-05-19 00:00:00,2024-05-19,5,00시,1-일,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 734-14번지 ,노상,,폭력
경기고양경찰서,화정지구대,2024-05-19 00:00:00,2024-05-19,5,00시,1-일,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 953번지 ,아파트,,폭력
경기고양경찰서,고양파출소,2024-05-19 00:00:00,2024-05-19,5,00시,1-일,경기,고양시,덕양구,고양동,고양시 덕양구 고양동 176-8번지 ,노상,,폭력
경기고양경찰서,화전파출소,2024-05-18 23:27:00,2024-05-18,5,23시,7-토,경기,고양시,덕양구,덕은동,고양시 덕양구 덕은동 ,노상,,폭력
경기고양경찰서,화정지구대,2024-05-18 21:30:00,2024-05-18,5,21시,7-토,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 973번지 ,노상,,폭력
경기고양경찰서,관산파출소,2024-05-18 21:00:00,2024-05-18,5,21시,7-토,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 196-1번지 ,대중식당,,폭력
경기고양경찰서,관산파출소,2024-05-18 16:00:00,2024-05-18,5,16시,7-토,경기,고양시,덕양구,내유동,고양시 덕양구 내유동 782-8번지 ,기타,,폭력
경기고양경찰서,화정지구대,2024-05-18 15:58:00,2024-05-18,5,15시,7-토,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 967-1번지 ,종교기관,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-05-18 15:33:00,2024-05-18,5,15시,7-토,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 370번지 ,대형할인매장,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-05-18 14:45:00,2024-05-18,5,14시,7-토,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 961번지 ,아파트,아동성폭력,강간/강제추행
경기고양경찰서,행신지구대,2024-05-18 14:28:00,2024-05-18,5,14시,7-토,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 766-1번지 ,오피스텔,,폭력
경기고양경찰서,신도지구대,2024-05-18 14:17:00,2024-05-18,5,14시,7-토,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 361번지 ,상점,기타(기타절도),절도
경기고양경찰서,화전파출소,2024-05-18 13:59:00,2024-05-18,5,13시,7-토,경기,고양시,덕양구,현천동,고양시 덕양구 현천동 14-4번지 ,일반주택,기타(기타절도),절도
경기고양경찰서,행신지구대,2024-05-18 09:42:00,2024-05-18,5,09시,7-토,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 832-31번지 ,기타,,폭력
경기고양경찰서,화정지구대,2024-05-18 08:32:00,2024-05-18,5,08시,7-토,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 1000-4번지 ,상점,기타(기타절도),절도
경기고양경찰서,화전파출소,2024-05-18 08:00:00,2024-05-18,5,08시,7-토,경기,고양시,덕양구,덕은동,고양시 덕양구 덕은동 425-45번지 ,공사장,,폭력
경기고양경찰서,관산파출소,2024-05-18 05:36:00,2024-05-18,5,05시,7-토,경기,고양시,덕양구,내유동,고양시 덕양구 내유동 426-1번지 ,유흥주점,,폭력
경기고양경찰서,원당지구대,2024-05-18 02:00:00,2024-05-18,5,02시,7-토,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 614번지 ,노상,,폭력
